#,objectid,highway,name,ref,kod,name_kz,name_ru,location,Shape__Length,len_km,start_km,end_km,ref2,ref3,data_kgp.kgp.Road.area,geometry_wkt
21,1307,trunk,,,4,,ул. Жансугурова,,5709.82694758072,,,,,,,"LINESTRING (76.93409689956552 43.29476200037447, 76.93379945120526 43.29522780887247, 76.93346717066986 43.29567315721354, 76.93325334108954 43.29597975687562, 76.93288096514975 43.29649376649212, 76.9315136825749 43.29834809204327, 76.93117589357021 43.29880032670388, 76.9308039389403 43.29931107366777, 76.93060200574926 43.2996097508649, 76.93038060067614 43.3000068823725, 76.9302510725953 43.30031316925747, 76.93020044713919 43.300464570819905, 76.9301713974195 43.300598784579705, 76.93014968424077 43.30073658523256, 76.93012161817634 43.300959618164455, 76.93005329950235 43.30173190016003, 76.93002919949993 43.302664000400846, 76.93001809991627 43.30426679991308, 76.93003610035794 43.304561599737646, 76.93008289988929 43.30492100039016, 76.93014519985088 43.30534490005325, 76.93070649957974 43.309070800625726, 76.93077440053712 43.30955449952698, 76.93080390031272 43.30978870064483, 76.93082740024056 43.31004100009383, 76.93084120015997 43.31036510024678, 76.93080140030129 43.31074869949897, 76.93058520006693 43.31199289978281, 76.93038820042344 43.31295519989525, 76.93033010008583 43.313353399835165, 76.93029210045097 43.313749099678084, 76.93025759975417 43.314215299984944, 76.930259200552 43.3146378995051, 76.93026419967656 43.31469879977024, 76.93030000023558 43.31510150013465, 76.93040949947881 43.316003999844085, 76.93044710026167 43.31630240025717, 76.93053850024856 43.31702270044528, 76.93054269987252 43.31706079994091, 76.93057580009581 43.317363699656205, 76.93061499987985 43.31764260038214, 76.9306252999629 43.31772260044011, 76.93074360000097 43.31864499965021, 76.93090350012154 43.31989090025288, 76.93102039968609 43.32074920009613, 76.93103180020539 43.320879700069135, 76.93105740039434 43.32107699970651, 76.93113579996246 43.32168120020885, 76.93122079945294 43.322318799864746, 76.93156659963336 43.324842400071645, 76.93170779952467 43.32590169961785, 76.93189840046838 43.327329299525864, 76.93201979969419 43.32811549990643, 76.93228220028362 43.32979799990232, 76.93234659960804 43.33010830042656, 76.93240830039332 43.33034240011359, 76.93255020007226 43.33064119993042, 76.93263910004771 43.33082420005156, 76.93274939968985 43.33103780001616, 76.9328219000215 43.33121330013803)"
22,1315,trunk,Ташкент-Шымкент-Тараз-Алматы-Хоргос,A-2,1,,Шымкент-Алматы,,3890.01495312032,,,,М-36,,,"LINESTRING (76.76273989762392 43.228864345529864, 76.76404026199828 43.22904680243983, 76.76599095902763 43.229409798818025, 76.76752327020499 43.229725623432955, 76.76880071226824 43.23001558954817, 76.76920189897584 43.23008681321858, 76.76984906506944 43.230213790093615, 76.77046280485132 43.23031149992793, 76.77147207824272 43.23047532758763, 76.7758199736252 43.23095269993385, 76.78037376556574 43.231448322717235, 76.78308016403966 43.231742081335014, 76.78486951016923 43.23192858753601, 76.78895817421862 43.23235786660475, 76.78971858912348 43.23243888337144, 76.79371526299279 43.232812252871646, 76.79463728481727 43.23288712925836, 76.79530248369187 43.232937440583264, 76.79583166325945 43.23298273651335, 76.79617478466369 43.233016658043134, 76.79690584981157 43.23309387332022, 76.7971435296627 43.23313067126286)"
23,1324,trunk, ,,4,,,,408.769417901597,,,,,,,"LINESTRING (76.93511080017889 43.292550900117774, 76.93533969989646 43.292488900116595, 76.93551350054773 43.29248920023383, 76.9356795002291 43.29254399938994, 76.93582320013182 43.29259739925989, 76.93594689994306 43.292683299917144, 76.93601180052741 43.292752599925834, 76.93601100012849 43.29288249963317, 76.93599490052198 43.293015300171184, 76.93592319969095 43.29313799985064, 76.93583399967817 43.293216199443684, 76.93572009958835 43.29328699941158, 76.93553510053874 43.29333139981485, 76.9353712999332 43.293324600520975, 76.93519859971813 43.29327150009521, 76.93503440026062 43.29320029995766, 76.93492939978032 43.29314029941704, 76.93484940031271 43.29300739976768, 76.93483860076637 43.29289720004919, 76.93487539935366 43.292761999634116, 76.93496939996331 43.2926424997845, 76.93511080017889 43.292550900117774)"
24,1491,primary, ,A-2,4,,пр. Рыскулова,,1446.07727331126,,,,,,,"LINESTRING (76.9304668497232 43.29128032979859, 76.93341859966077 43.29227670052637, 76.93408409947101 43.2924795003661, 76.93477479971992 43.29268099967961, 76.9356090004456 43.29287040021328, 76.93619369949097 43.292981699747344, 76.93689071309973 43.293035383001374, 76.9377606209596 43.29305614255353, 76.93875790004532 43.293040199871946, 76.94297700037225 43.29318860009883)"
25,1526,primary,Алматы-Кокпек-Чунджа-Коктал-Хоргос,А-2,3,,Кульджинский тракт,,3178.64206546779,,,,,,,"LINESTRING (77.04134649992679 43.33788570018863, 77.04106239963333 43.33763139945302, 77.04070440033138 43.337311000361794, 77.03974860005559 43.33632699983459, 77.03968190014574 43.3362582996443, 77.03470639948496 43.330409700135206, 77.03439959966258 43.33004019959925, 77.03011440039876 43.325074200130324, 77.03005859974823 43.32500590022273, 77.02919119998462 43.323991500254714, 77.02603958387947 43.32035998461462)"
26,1560,primary,,A-2,4,,пр. Рыскулова,,291.747323148586,,,,,,,"LINESTRING (76.95819349290136 43.293061170614095, 76.95871349977156 43.29293670016647, 76.95901660033158 43.29288400020956, 76.95942410039898 43.29283009974485, 76.95983910050067 43.29279880010575, 76.9602935995254 43.29280400014927, 76.960763800203 43.292857100329336)"
27,1561,primary,,A-2,4,,пр. Рыскулова,,495.033381832191,,,,,,,"LINESTRING (76.95400953646498 43.29415725566013, 76.9548334730402 43.29393651823521, 76.9562833197728 43.29355247027856, 76.95724829903413 43.29329643696008, 76.95761907956599 43.29319955915413, 76.95819349290136 43.293061170614095)"
28,1569,primary,Жаужурек,KB-67,3,,,,1010.89214209619,,,,,,,"LINESTRING (76.83505900043897 43.35386289972996, 76.83543160005927 43.35392719971304, 76.83552089978502 43.35394259995384, 76.83595920038857 43.35395890028504, 76.8364263997948 43.353955299907746, 76.83737940002183 43.35393699951044, 76.83822749948156 43.353916899570976, 76.83949580028849 43.35391839994695, 76.8401091996089 43.353960800411514, 76.84079720042037 43.35407270005504, 76.84200650077777 43.354286999448995, 76.84240759945044 43.35433380016267, 76.84406459948418 43.35437340013537)"
29,1580,primary,,A-2,4,,пр. Райымбека,,525.618427223338,,,,,,,"LINESTRING (76.83737580047249 43.24590450019935, 76.83661549965366 43.245660500160845, 76.8349552998209 43.24519420026075, 76.83296199929086 43.24468670002024)"
30,1583,primary,,A-2,4,,пр. Райымбека,,1000.02059252901,,,,,,,"LINESTRING (76.83302219988964 43.244546599904275, 76.83503810023558 43.245073700042276, 76.83668000048769 43.24554200057267, 76.837391999792 43.24575829974013, 76.83843560050533 43.246106100103134, 76.83909740015493 43.246336099931526, 76.83970910076113 43.24657350017227, 76.84005399993133 43.24670059973728, 76.84122839984158 43.24718000036822)"
31,1590,primary,,АЛ 15,4,,ул. Бухтарминская,,3789.60536102815,,,,,,,"LINESTRING (77.00129749980805 43.3370141000418, 77.00255850000666 43.33581209999381, 77.0036339998957 43.33474460001678, 77.0036763994788 43.33470360007775, 77.00389079948935 43.33447870071808, 77.00537769993076 43.333030600708625, 77.00551940018369 43.33290200017992, 77.00612020063224 43.332371499619434, 77.00635160036124 43.332181199542354, 77.00693239981997 43.33173440014522, 77.00708500023055 43.33162189933148, 77.00717259944547 43.331561400245214, 77.00770629933552 43.331192899935445, 77.00800740024575 43.330984899810744, 77.00841560010075 43.33070870022673, 77.0134178004884 43.32756500047698, 77.01351409988683 43.32750449996352, 77.01369379977461 43.32739150055521, 77.0198038995887 43.32350950038386, 77.02068620060622 43.32294899952874, 77.02413439999401 43.32075810008818, 77.0255925759059 43.31980221074984)"
32,1597,primary,,KB-15,4,,Илийский тракт  ,,5601.84109488514,,,,,,,"LINESTRING (76.98777641118937 43.35771817598177, 76.98933809997146 43.3617336003545, 76.99073330038865 43.365089399853765, 76.99119870046938 43.366237899787926, 76.99168360027998 43.36744529952917, 76.99282169926964 43.37021150027769, 76.99352020048848 43.3719526004819, 76.99357609995366 43.37209189986904, 76.99392019962323 43.37296769979097, 76.99481101487305 43.37516018020384, 76.99521031691515 43.37614751201916, 76.9962403000671 43.37873049988848, 76.99669320009062 43.37954570043812, 76.99670530039751 43.37956749990801, 76.99890690047897 43.3831728002981, 76.999733699985 43.38452419993762, 76.99979589933528 43.38462850008019, 77.00016680024137 43.38525009998168, 77.00197470017484 43.38818749984424, 77.00301480015354 43.39000039994092, 77.0033014004584 43.39047719988454, 77.00349090006758 43.390824400037566, 77.00397750038898 43.39172049987862, 77.00424339991648 43.39221010030509)"
33,1606,primary,Алматы - Усть-Каменогорск - Шемонаиха - гр РФ,A-3,4,,ул. Северное кольцо,,707.592496529514,,,,,,,"LINESTRING (76.8876055846743 43.28283686148688, 76.88710630014104 43.27975630024624, 76.88690199988925 43.27858310030512, 76.886843199764 43.27824279979984)"
34,1607,primary,,A-2,4,,пр. Рыскулова,,645.667577909487,,,,,,,"LINESTRING (76.95012780023961 43.29462429994702, 76.94983890024761 43.294586600259436, 76.949549499894 43.29452450033639, 76.94595609951865 43.29362339996874, 76.94461900033738 43.29331119939094)"
35,1640,primary, ,A-2,4,,пр. Рыскулова,,1716.94633592113,,,,,,,"LINESTRING (76.94589170019425 43.29371319996841, 76.94484790005491 43.29346199985589, 76.944558199664 43.293404299783724, 76.94436390035624 43.29338480030109, 76.94425510000231 43.2933737994334, 76.9429314000918 43.293338899371726, 76.93959470049539 43.293219799499454, 76.93877400055017 43.29319249961614, 76.9373631002767 43.29318079975576, 76.93673010061511 43.293157400028306, 76.93617490044701 43.29311249996162, 76.9356251000521 43.2930226997288, 76.93471849960612 43.29281179988676, 76.93333209998376 43.2923874996431, 76.93095350035026 43.29160830012845)"
36,13247,residential, ,,6,,,,103.672798737808,,,,,,,"LINESTRING (76.83286670061565 43.247037400523965, 76.8327377995589 43.24700849968982, 76.83196189949518 43.24687759970444)"
37,1650,primary, ,,4,,,,221.098715296657,,,,,,,"LINESTRING (76.98334859988258 43.338979999602294, 76.9835473997499 43.339407400134434, 76.98374828281035 43.33977972099478, 76.9839336726271 43.34007272434891, 76.98411910017312 43.34030759968258)"
38,1754,primary,,A-2,4,,пр. Рыскулова,,6171.28142522825,,,,,,,"LINESTRING (76.9990762886056 43.2957353821499, 76.99787600553702 43.29594729376283, 76.9969906493492 43.29612460627342, 76.99191350072076 43.29711190003468, 76.99137809942152 43.29717729965805, 76.99056039984933 43.297161299868655, 76.98999959958375 43.29709659979473, 76.98965679977638 43.29704099991162, 76.98962190022758 43.297035100009225, 76.98815699952749 43.29678419933099, 76.98628859985624 43.29647989989595, 76.98136000023644 43.29564809971344, 76.98012129981643 43.2954103997984, 76.9796832992502 43.29532410024025, 76.9792657003224 43.29515880001956, 76.97890660058418 43.294991300541994, 76.97846370060641 43.29472240009973, 76.97800230072363 43.294385800319276, 76.97765950001796 43.29415829983021, 76.97737349978769 43.29398210029634, 76.97699870019328 43.29376929980989, 76.97690210075753 43.293726199553966, 76.97626929962361 43.293407099527855, 76.97609240068292 43.29334699980747, 76.97578809997368 43.293266499513415, 76.97538279988045 43.29319819981552, 76.97508560035352 43.29318279986059, 76.97432339959786 43.29318069971784, 76.97254219939128 43.293243500624115, 76.97244960015347 43.29324869997576, 76.97221050006587 43.29325840037461, 76.97200350037663 43.29326050051467, 76.97192290083439 43.29326680028061, 76.97181929992931 43.293268100118105, 76.9712349997359 43.29329579946462, 76.97012620019758 43.293340899471346, 76.96891409979143 43.293358100063834, 76.96867459995354 43.293364900007816, 76.96761410013309 43.2933906999038, 76.96701683725014 43.293410668841844, 76.96633231920698 43.29342450867664, 76.96551137402169 43.29344492221472, 76.96496233360148 43.2934604914477, 76.96464621914795 43.2934760613306, 76.964088623173 43.29346654665691, 76.96378201559011 43.293469141746414, 76.96356453884974 43.293458762041666, 76.9632294106549 43.29343540753615, 76.96294524478444 43.29339726184625, 76.96252633431631 43.29332157650547, 76.96211039457681 43.29324589041669, 76.96132605124775 43.29308586891226, 76.96104380687368 43.29302964486374, 76.9607838443119 43.292986395660876, 76.960341166218 43.29294098416094, 76.95999950188116 43.292923684719796, 76.95981232890857 43.292925846986755, 76.95959544595458 43.2929431464273, 76.95917356475778 43.29298855857947, 76.95882140001359 43.29305730051136, 76.95835113286067 43.29316495976017, 76.95716748838782 43.293462513120055, 76.95554175870912 43.293881160650926, 76.95399765265206 43.29429046075104, 76.95329412086762 43.29447037313942, 76.95283409989887 43.29457469994217, 76.9524908006282 43.29465179991248, 76.95173440029434 43.294775699329186, 76.95141790046355 43.29481870011369, 76.95123279990429 43.29482849964354, 76.95098339973366 43.29481480004683, 76.95055959973543 43.29478360015682, 76.95042010035498 43.294764000427286, 76.9501051007107 43.29472040004554, 76.94976810042682 43.29467520037256, 76.94946000074225 43.29461299985058, 76.94691049932092 43.29397010047799, 76.94589170019425 43.29371319996841)"
39,1755,primary,,A-2,4,,пр. Рыскулова,,4264.08634978724,,,,,,,"LINESTRING (76.96076170173849 43.29285686363699, 76.96122061508453 43.29291901495524, 76.9620457652837 43.29309546995287, 76.96254845802513 43.293188888443396, 76.96307610686344 43.29328490123394, 76.96336132286449 43.29332122996966, 76.9637392333247 43.2933497747083, 76.96412219950338 43.293355599776554, 76.96437819959641 43.29334680038596, 76.96479260052182 43.293338299799494, 76.96523919976194 43.293329200293364, 76.96592351029426 43.293306871615165, 76.96672211437846 43.2932895716243, 76.96752547144882 43.29325843241288, 76.96784740069721 43.29325400001862, 76.96806299995866 43.293249499624494, 76.96884279960905 43.293228600216075, 76.96906899988915 43.29322389974437, 76.96918270055298 43.29322129941366, 76.96951759967743 43.293213699804426, 76.97002159946759 43.29320100022299, 76.97025869990536 43.29319380010902, 76.97130409994419 43.29315910001997, 76.97172359970716 43.29315080013706, 76.97190470006844 43.29314210010107, 76.9719929999693 43.29313809988869, 76.97217269985703 43.293129100390615, 76.9724731997943 43.29310669971616, 76.97253299974443 43.29310250007915, 76.97375900068127 43.29306619998194, 76.97430810039027 43.29303879999148, 76.97480540054505 43.29303699995824, 76.9752307007298 43.29303999979564, 76.97545210041302 43.29305680032068, 76.97588669995758 43.293133099295886, 76.97620320068671 43.293226899572495, 76.97630790023138 43.293269999528434, 76.97659379985035 43.293392199813795, 76.97683280022494 43.29351160011443, 76.97713200029996 43.29367039978413, 76.97768690043075 43.29400069991203, 76.97816930022991 43.29431899980411, 76.97853939983875 43.29459570023126, 76.97903359990747 43.29489850006881, 76.97963029954674 43.295172200088615, 76.98007369988618 43.29529410037123, 76.98123429987706 43.29550029980868, 76.98568759998169 43.29625619933704, 76.98632850032621 43.296368200095316, 76.98652600033131 43.296402300118835, 76.9874765993616 43.29656639983999, 76.98819050039937 43.296682299974215, 76.98971560079991 43.29692989937089, 76.99002599927333 43.296980300323426, 76.99059199988605 43.297046600372525, 76.99139499942694 43.297058699615334, 76.99191510062028 43.29699249961107, 76.9923915463857 43.29685115078196, 76.99306893360213 43.296665191200916, 76.99401965210834 43.29635813929018, 76.99615876987022 43.29595161808168, 76.99669949099257 43.295800253010185, 76.99686586706802 43.295713758514474, 76.997228328302 43.29546292430418)"
40,1756,primary,,P-17,3,Райымбек Батыр көшесі,ул. Райымбек Батыр,,4880.07073947495,,,,,,,"LINESTRING (77.05121519939867 43.30140509973244, 77.05098980041578 43.301356000150925, 77.05041600062971 43.30123679961192, 77.0497962996276 43.30109090003595, 77.04889470010279 43.30086309971335, 77.04657570009515 43.30024599933773, 77.046501599864 43.300226800166705, 77.04639920000643 43.300200599796646, 77.04427747991666 43.2995581949117, 77.03998736058 43.29845112488869, 77.03523950019876 43.29725800006809, 77.0333445993283 43.29677439946249, 77.0319330001656 43.296385200420026, 77.03139769947767 43.296245299675476, 77.02976360019547 43.295812699676475, 77.02855890011064 43.29550589975764, 77.02627009966622 43.29487159977202, 77.02555899957552 43.29468730008727, 77.02414070077738 43.2943196006743, 77.0227540999324 43.29396020011933, 77.02120919976466 43.29355970042667, 77.02117099980549 43.29354810002045, 77.01756149982364 43.29258950010976, 77.01493430041842 43.291891699880594, 77.01287440058988 43.29135589998443, 77.01192549937548 43.291108999759395, 77.01057439995051 43.29075749988957, 77.00997239935273 43.290602699531924)"
41,1758,primary,Талгарский тракт,P-17,4,,,,2010.51727186532,,,,,,,"LINESTRING (77.00990029966972 43.290585699552274, 77.00929489984694 43.29042500017531, 77.00845959958333 43.29020339982044, 77.00432520050623 43.28912639977031, 77.00308889948634 43.288802999824455, 77.00189059989793 43.288484899925315, 77.00137729984965 43.2883503998312, 77.00036120016041 43.2880889002628, 76.99940530017166 43.2878352993387, 76.99806229995725 43.28748019977143, 76.99465310002927 43.28659599940021, 76.99381270002982 43.28637390054335, 76.99312789991568 43.28619940022223, 76.99290269946049 43.28614190055201)"
42,1769,primary,,P-17,4,,ул. Халиуллина,,246.641662252934,,,,,,,"LINESTRING (76.99290269946049 43.28614190055201, 76.99252449974271 43.28604279979417, 76.99204819950432 43.285917999793234, 76.99180950006534 43.285855499319794, 76.99126850046528 43.285715100258, 76.99100790009967 43.285666599425824, 76.99080400049648 43.2856286993162)"
43,1771,primary, ,,4,,,,942.755384929377,,,,,,,"LINESTRING (76.88641660061536 43.275158100045054, 76.88629520049125 43.27468819985968, 76.88617140006866 43.273231299754684, 76.88614450001748 43.27291409952172, 76.88607130079656 43.2726435003297, 76.88593180051777 43.27250459998206, 76.88582180001463 43.27238760007464, 76.88564749990003 43.27226659966552, 76.88538189951156 43.272139599896256, 76.88479179979468 43.27191890030182, 76.88447529996385 43.271813499897505, 76.88324440051379 43.271379400313975, 76.88271520028499 43.27119160011143, 76.88181899963504 43.270815199986515)"
44,1774,primary,,,4,,ул. Бориса Лавренева,,224.826046087512,,,,,,,"LINESTRING (76.98402520017477 43.34156989995823, 76.98415640002035 43.341948900149255, 76.98421469978399 43.34210049982452, 76.98428710040261 43.34227009990384, 76.98439486769398 43.34258565465624, 76.98445951585173 43.34278478426806, 76.98450895373509 43.342994975673406)"
45,1781,primary, ,,4,,,,112.802992539604,,,,,,,"LINESTRING (76.92063520036692 43.34756589983159, 76.92068769970875 43.34830179997664)"
46,1785,primary,,,4,,ул. Саина,,533.483547408818,,,,,,,"LINESTRING (76.83748010026686 43.245875499366356, 76.83750110018326 43.246090700006775, 76.8375402999673 43.2466254000658, 76.83762620046807 43.247322599878586, 76.83764609994823 43.24767060004189, 76.83768649988149 43.24800740004562, 76.83770320046092 43.24818929973645, 76.83774710023054 43.248432999780285, 76.83777349992012 43.24872160030181, 76.8377860996903 43.248981099336596, 76.83778660005191 43.24917559954865, 76.8377932996873 43.24935720000108)"
47,1814,primary, ,,4,,,,932.913062458035,,,,,,,"LINESTRING (76.94370329995758 43.35481260041635, 76.9390114001269 43.35393460034671, 76.93800249953637 43.3537402997746, 76.93620470025996 43.35335709999664, 76.93560919987159 43.353235399777674)"
48,1968,primary, ,,4,,,,332.100756398675,,,,,,,"LINESTRING (76.98424529999582 43.340403700078475, 76.98565079959778 43.34120749972726, 76.98662039979295 43.34171590031544)"
49,1982,primary,,,4,,ул. Жандосова,,397.507936768313,,,,,,,"LINESTRING (76.83181611729759 43.18686982501321, 76.83331840048996 43.18760670047048, 76.83478349702283 43.18831813328044)"
50,1983,primary,,,4,,ул. Кунаева (мкр.Таусамалы),,433.840207827895,,,,,,,"LINESTRING (76.83137793886495 43.19258910235003, 76.83100106865379 43.19244526401929, 76.83047807398697 43.19218782107629, 76.82963080007896 43.19175179957122, 76.82811476637455 43.191039280286645)"
51,1984,primary,,,4,,ул. Халиуллина,,396.553644843028,,,,,,,"LINESTRING (76.99080400049648 43.2856286993162, 76.99018699983012 43.28548319976647, 76.98936500002264 43.2852881001373, 76.98858799952268 43.28510180046718, 76.98781049955946 43.28494279990151, 76.98761970008805 43.28492020003249, 76.98739260059433 43.284892900347344)"
52,2023,primary, ,,4,,,,103.512279148975,,,,,,,"LINESTRING (76.98403659979574 43.34092419986853, 76.98397589973368 43.34097600035725, 76.9839418993985 43.341032199659516, 76.9839205006301 43.341233600100644, 76.98402520017477 43.34156989995823)"
53,2034,primary,,,4,,ул. Майлина,,1074.30760088646,,,,,,,"LINESTRING (76.9947718285637 43.34377797070064, 76.9935658007689 43.34409990030811, 76.99296870048101 43.34425619963085, 76.99261160039265 43.34435910042865, 76.99225950212379 43.344434142099466, 76.99185069321102 43.34447908265227, 76.99141336188968 43.34446871165788, 76.99103782837167 43.344399571868074, 76.99066229395537 43.34426129139881, 76.98997129995733 43.34396669984292, 76.9895765927979 43.34377978425721, 76.98880651112228 43.3433683949482, 76.98790189954634 43.342844899787224, 76.98696920034641 43.34232329929642, 76.98636599959941 43.34198600011598)"
54,2036,primary,,,4,,ул. Саина,,373.861289970732,,,,,,,"LINESTRING (76.83737909998453 43.24819799965732, 76.83730750066312 43.24757889995169, 76.8372213001251 43.24681470055469, 76.83719310021168 43.24640370039308, 76.83721110065335 43.24605759976528, 76.83717289979587 43.24575849931761)"
55,2042,primary,,,4,,,,31.4236798142211,,,,,,,"LINESTRING (76.95081450029056 43.2707787995959, 76.95097280051161 43.270854500558094, 76.95104000078308 43.2709012000826)"
